K173,[11.0-23.0],[14.0-29.0],[7.0-23.0],[1.0-25.0],[2.0-36.0],[2.0-34.0],[3.0-31.0],[4.0-97.0],[7.0-75.0],[2.0-59.0],[1.0-63.0],[1.0-48.0],[4.0-126.0],[4.0-41.0],[1.0-41.0],[2.0-37.0],[6.0-36.0],[4.0-33.0],[3.0-59.0],[1.0-45.0],[2.0-63.0],[5.0-15.0],[0.0-17.0],[3.0-105.0],[5.0-24.0],[1.0-16.0],[3.0-160.0],[5.0-22.0],[8.0-94.0],[4.0-23.0],[2.0-48.0],[4.0-59.0],[4.0-77.0],[4.0-111.0],[5.0-54.0],[0.0-11.0],[4.0-94.0],[4.0-45.0],[3.0-52.0],[7.0-274.0],[2.0-13.0],[2.0-63.0],[6.0-194.0],[3.0-175.0],[3.0-40.0],[3.0-44.0],[5.0-12.0],[2.0-11.0],[4.0-21.0],bbcbba,Group 4
K363,[11.0-23.0],[14.0-29.0],[7.0-23.0],[1.0-25.0],[2.0-36.0],[2.0-34.0],[3.0-31.0],[4.0-97.0],[7.0-75.0],[2.0-59.0],[1.0-63.0],[1.0-48.0],[4.0-126.0],[4.0-41.0],[1.0-41.0],[2.0-37.0],[6.0-36.0],[4.0-33.0],[3.0-59.0],[1.0-45.0],[2.0-63.0],[5.0-15.0],[0.0-17.0],[3.0-105.0],[5.0-24.0],[1.0-16.0],[3.0-160.0],[5.0-22.0],[8.0-94.0],[4.0-23.0],[2.0-48.0],[4.0-59.0],[4.0-77.0],[4.0-111.0],[5.0-54.0],[0.0-11.0],[4.0-94.0],[4.0-45.0],[3.0-52.0],[7.0-274.0],[2.0-13.0],[2.0-63.0],[6.0-194.0],[3.0-175.0],[3.0-40.0],[3.0-44.0],[5.0-12.0],[2.0-11.0],[4.0-21.0],bbcbba,Group 4
K28,[11.0-23.0],[14.0-29.0],[7.0-23.0],[1.0-25.0],[2.0-36.0],[2.0-34.0],[3.0-31.0],[4.0-97.0],[7.0-75.0],[2.0-59.0],[1.0-63.0],[1.0-48.0],[4.0-126.0],[4.0-41.0],[1.0-41.0],[2.0-37.0],[6.0-36.0],[4.0-33.0],[3.0-59.0],[1.0-45.0],[2.0-63.0],[5.0-15.0],[0.0-17.0],[3.0-105.0],[5.0-24.0],[1.0-16.0],[3.0-160.0],[5.0-22.0],[8.0-94.0],[4.0-23.0],[2.0-48.0],[4.0-59.0],[4.0-77.0],[4.0-111.0],[5.0-54.0],[0.0-11.0],[4.0-94.0],[4.0-45.0],[3.0-52.0],[7.0-274.0],[2.0-13.0],[2.0-63.0],[6.0-194.0],[3.0-175.0],[3.0-40.0],[3.0-44.0],[5.0-12.0],[2.0-11.0],[4.0-21.0],bbcbba,Group 4
K511,[11.0-23.0],[14.0-29.0],[7.0-23.0],[1.0-25.0],[2.0-36.0],[2.0-34.0],[3.0-31.0],[4.0-97.0],[7.0-75.0],[2.0-59.0],[1.0-63.0],[1.0-48.0],[4.0-126.0],[4.0-41.0],[1.0-41.0],[2.0-37.0],[6.0-36.0],[4.0-33.0],[3.0-59.0],[1.0-45.0],[2.0-63.0],[5.0-15.0],[0.0-17.0],[3.0-105.0],[5.0-24.0],[1.0-16.0],[3.0-160.0],[5.0-22.0],[8.0-94.0],[4.0-23.0],[2.0-48.0],[4.0-59.0],[4.0-77.0],[4.0-111.0],[5.0-54.0],[0.0-11.0],[4.0-94.0],[4.0-45.0],[3.0-52.0],[7.0-274.0],[2.0-13.0],[2.0-63.0],[6.0-194.0],[3.0-175.0],[3.0-40.0],[3.0-44.0],[5.0-12.0],[2.0-11.0],[4.0-21.0],bbcbba,Group 4
K268,[1.0-73.0],[1.0-24.0],[2.0-15.0],[3.0-22.0],[8.0-19.0],[2.0-11.0],[9.0-67.0],[8.0-65.0],[8.0-59.0],[3.0-50.0],[1.0-30.0],[0.0-39.0],[10.0-28.0],[10.0-33.0],[3.0-16.0],[2.0-119.0],[1.0-38.0],[3.0-20.0],[6.0-32.0],[10.0-25.0],[3.0-29.0],[5.0-18.0],[2.0-17.0],[3.0-89.0],[3.0-103.0],[2.0-11.0],[1.0-52.0],[3.0-12.0],[4.0-17.0],[0.0-17.0],[1.0-10.0],[3.0-7.0],[1.0-68.0],[5.0-13.0],[3.0-32.0],[2.0-61.0],[2.0-36.0],[1.0-23.0],[3.0-14.0],[4.0-28.0],[1.0-18.0],[4.0-43.0],[3.0-14.0],[4.0-16.0],[1.0-15.0],[1.0-33.0],[1.0-107.0],[4.0-21.0],[3.0-14.0],ccbaaa,Group 5
K185,[1.0-73.0],[1.0-24.0],[2.0-15.0],[3.0-22.0],[8.0-19.0],[2.0-11.0],[9.0-67.0],[8.0-65.0],[8.0-59.0],[3.0-50.0],[1.0-30.0],[0.0-39.0],[10.0-28.0],[10.0-33.0],[3.0-16.0],[2.0-119.0],[1.0-38.0],[3.0-20.0],[6.0-32.0],[10.0-25.0],[3.0-29.0],[5.0-18.0],[2.0-17.0],[3.0-89.0],[3.0-103.0],[2.0-11.0],[1.0-52.0],[3.0-12.0],[4.0-17.0],[0.0-17.0],[1.0-10.0],[3.0-7.0],[1.0-68.0],[5.0-13.0],[3.0-32.0],[2.0-61.0],[2.0-36.0],[1.0-23.0],[3.0-14.0],[4.0-28.0],[1.0-18.0],[4.0-43.0],[3.0-14.0],[4.0-16.0],[1.0-15.0],[1.0-33.0],[1.0-107.0],[4.0-21.0],[3.0-14.0],ccbaaa,Group 5
K229,[1.0-73.0],[1.0-24.0],[2.0-15.0],[3.0-22.0],[8.0-19.0],[2.0-11.0],[9.0-67.0],[8.0-65.0],[8.0-59.0],[3.0-50.0],[1.0-30.0],[0.0-39.0],[10.0-28.0],[10.0-33.0],[3.0-16.0],[2.0-119.0],[1.0-38.0],[3.0-20.0],[6.0-32.0],[10.0-25.0],[3.0-29.0],[5.0-18.0],[2.0-17.0],[3.0-89.0],[3.0-103.0],[2.0-11.0],[1.0-52.0],[3.0-12.0],[4.0-17.0],[0.0-17.0],[1.0-10.0],[3.0-7.0],[1.0-68.0],[5.0-13.0],[3.0-32.0],[2.0-61.0],[2.0-36.0],[1.0-23.0],[3.0-14.0],[4.0-28.0],[1.0-18.0],[4.0-43.0],[3.0-14.0],[4.0-16.0],[1.0-15.0],[1.0-33.0],[1.0-107.0],[4.0-21.0],[3.0-14.0],ccbaaa,Group 5
K409,[1.0-73.0],[1.0-24.0],[2.0-15.0],[3.0-22.0],[8.0-19.0],[2.0-11.0],[9.0-67.0],[8.0-65.0],[8.0-59.0],[3.0-50.0],[1.0-30.0],[0.0-39.0],[10.0-28.0],[10.0-33.0],[3.0-16.0],[2.0-119.0],[1.0-38.0],[3.0-20.0],[6.0-32.0],[10.0-25.0],[3.0-29.0],[5.0-18.0],[2.0-17.0],[3.0-89.0],[3.0-103.0],[2.0-11.0],[1.0-52.0],[3.0-12.0],[4.0-17.0],[0.0-17.0],[1.0-10.0],[3.0-7.0],[1.0-68.0],[5.0-13.0],[3.0-32.0],[2.0-61.0],[2.0-36.0],[1.0-23.0],[3.0-14.0],[4.0-28.0],[1.0-18.0],[4.0-43.0],[3.0-14.0],[4.0-16.0],[1.0-15.0],[1.0-33.0],[1.0-107.0],[4.0-21.0],[3.0-14.0],ccbaaa,Group 5
K364,[1.0-73.0],[1.0-24.0],[2.0-15.0],[3.0-22.0],[8.0-19.0],[2.0-11.0],[9.0-67.0],[8.0-65.0],[8.0-59.0],[3.0-50.0],[1.0-30.0],[0.0-39.0],[10.0-28.0],[10.0-33.0],[3.0-16.0],[2.0-119.0],[1.0-38.0],[3.0-20.0],[6.0-32.0],[10.0-25.0],[3.0-29.0],[5.0-18.0],[2.0-17.0],[3.0-89.0],[3.0-103.0],[2.0-11.0],[1.0-52.0],[3.0-12.0],[4.0-17.0],[0.0-17.0],[1.0-10.0],[3.0-7.0],[1.0-68.0],[5.0-13.0],[3.0-32.0],[2.0-61.0],[2.0-36.0],[1.0-23.0],[3.0-14.0],[4.0-28.0],[1.0-18.0],[4.0-43.0],[3.0-14.0],[4.0-16.0],[1.0-15.0],[1.0-33.0],[1.0-107.0],[4.0-21.0],[3.0-14.0],ccbaaa,Group 5
K116,[1.0-73.0],[1.0-24.0],[2.0-15.0],[3.0-22.0],[8.0-19.0],[2.0-11.0],[9.0-67.0],[8.0-65.0],[8.0-59.0],[3.0-50.0],[1.0-30.0],[0.0-39.0],[10.0-28.0],[10.0-33.0],[3.0-16.0],[2.0-119.0],[1.0-38.0],[3.0-20.0],[6.0-32.0],[10.0-25.0],[3.0-29.0],[5.0-18.0],[2.0-17.0],[3.0-89.0],[3.0-103.0],[2.0-11.0],[1.0-52.0],[3.0-12.0],[4.0-17.0],[0.0-17.0],[1.0-10.0],[3.0-7.0],[1.0-68.0],[5.0-13.0],[3.0-32.0],[2.0-61.0],[2.0-36.0],[1.0-23.0],[3.0-14.0],[4.0-28.0],[1.0-18.0],[4.0-43.0],[3.0-14.0],[4.0-16.0],[1.0-15.0],[1.0-33.0],[1.0-107.0],[4.0-21.0],[3.0-14.0],ccbaaa,Group 5
